partner_id,campaign_id,timestamp,ad_slot,clicks,impressions
Kidzsy,Kidzsy_camp_8,2024-04-06,slot_7,22,974
ZappyToys,ZappyToys_camp_10,2024-04-10,slot_1,41,1006
Kidzsy,Kidzsy_camp_8,2024-04-12,slot_7,34,1019
ToonJoy,ToonJoy_camp_8,2024-04-02,slot_5,27,N/A
PlayPals,PlayPals_camp_5,2024-04-25,slot_7,34,1021
BrightBlox,BrightBlox_camp_5,2024-04-05,slot_1,14,1043
Funables,Funables_camp_4,2024-04-11,slot_7,51,1032
Kidzsy,Kidzsy_camp_1,2024-04-20,slot_7,53,1009
Kidzsy,Kidzsy_camp_8,2024-04-14,slot_6,44,1004
BrightBlox,BrightBlox_camp_2,2024-04-15,slot_1,38,1026
MiniMax,MiniMax_camp_5,2024-04-11,slot_10,24,1010
MiniMax,MiniMax_camp_4,2024-04-14,slot_5,33,978
MiniMax,MiniMax_camp_1,2024-04-01,slot_1,24,978
BrightBlox,BrightBlox_camp_1,2024-04-28,slot_8,36,1034
PlayPals,PlayPals_camp_10,2024-04-14,slot_8,35,988
Kidzsy,Kidzsy_camp_5,2024-04-18,slot_6,48,1021
z@ppytoys,ZappyToys_camp_3,2024-04-16,slot_8,21,1014
ZappyToys,ZappyToys_camp_1,2024-04-22,slot_9,48,983
BrightBlox,BrightBlox_camp_2,2024-04-25,slot_6,26,1040
ZappyToys,ZappyToys_camp_2,2024-04-23,slot_1,21,997
MiniMax,MiniMax_camp_2,2024-04-30,slot_5,41,996
ZappyToys,ZappyToys_camp_10,2024-04-25,slot_8,17,1013
Funables,Funables_camp_4,2024-04-27,slot_5,,1004
PlayPals,PlayPals_camp_9,2024-04-19,slot_9,43,919
ZappyToys,ZappyToys_camp_6,2024-04-20,slot_6,39,1019
Kidzsy,Kidzsy_camp_8,2024-04-20,slot_9,50,999
Kidzsy,Kidzsy_camp_8,2024-04-04,slot_4,27,1002
ZappyToys,ZappyToys_camp_8,2024-04-15,slot_2,44,969
ToonJoy,ToonJoy_camp_4,2024-04-06,slot_1,46,994
BrightBlox,BrightBlox_camp_5,2024-04-19,slot_4,34,1019
Kidzsy,Kidzsy_camp_5,2024-04-22,slot_3,32,999
Funables,Funables_camp_1,2024-04-20,slot_4,37,977
MiniMax,MiniMax_camp_9,2024-04-25,slot_4,38,1017
MiniMax,MiniMax_camp_3,2024-04-21,slot_7,44,1039
Funables,Funables_camp_9,2024-04-10,slot_1,38,N/A
ToonJoy,ToonJoy_camp_1,2024-04-05,slot_5,41,948
Funables,Funables_camp_4,2024-04-15,slot_3,47,1044
BrightBlox,BrightBlox_camp_1,2024-04-30,slot_8,42,
ToonJoy,ToonJoy_camp_5,2024-04-22,slot_6,42,992
PlayPals,PlayPals_camp_9,2024-04-07,slot_5,20,972
ToonJoy,ToonJoy_camp_8,2024-04-15,slot_5,45,1021
Funables,Funables_camp_7,2024-04-28,slot_2,33,981
Funables,Funables_camp_4,2024-04-08,slot_4,45,1008
ZappyToys,ZappyToys_camp_5,2024-04-29,slot_4,31,1013
BrightBlox,BrightBlox_camp_4,2024-04-24,slot_6,27,1007
ToonJoy,ToonJoy_camp_1,2024-04-19,slot_1,27,N/A
Kidzsy,Kidzsy_camp_6,2024-04-19,slot_4,37,965
Kidzsy,Kidzsy_camp_6,2024-04-30,slot_4,30,964
Kidzsy,Kidzsy_camp_7,2024-04-28,slot_4,17,960
Funables,Funables_camp_4,2024-04-05,slot_4,42,968
ToonJoy,ToonJoy_camp_10,2024-04-13,slot_9,43,1000
MiniMax,MiniMax_camp_5,2024-04-04,slot_5,35,985
ZappyToys,ZappyToys_camp_6,2024-04-11,slot_9,37,992
ToonJoy,ToonJoy_camp_6,2024-04-24,slot_2,38,999
Kidzsy,Kidzsy_camp_4,2024-04-03,slot_8,47,964
PlayPals,PlayPals_camp_2,2024-04-21,slot_1,25,N/A
BrightBlox,BrightBlox_camp_2,2024-04-19,slot_2,52,967
ToonJoy,ToonJoy_camp_9,2024-04-22,slot_5,35,987
BrightBlox,BrightBlox_camp_8,28/04/2024,slot_8,12,1018
PlayPals,PlayPals_camp_4,2024-04-15,slot_7,41,989
MiniMax,MiniMax_camp_2,2024-04-03,slot_8,39,1034
ToonJoy,ToonJoy_camp_1,2024-04-20,slot_4,26,966
Funables,Funables_camp_6,2024-04-03,slot_1,25,1015
Kidzsy,Kidzsy_camp_6,2024-04-20,slot_9,41,1009
Funables,Funables_camp_4,2024-04-06,slot_7,33,N/A
BrightBlox,BrightBlox_camp_4,2024-04-15,slot_4,50,1028
Kidzsy,Kidzsy_camp_9,2024-04-30,slot_5,25,1002
Kidzsy,Kidzsy_camp_6,2024-04-20,slot_7,33,1033
ZappyToys,ZappyToys_camp_1,2024-04-14,slot_10,21,1040
Kidzsy,Kidzsy_camp_7,2024-04-27,slot_8,22,1016
Kidzsy,Kidzsy_camp_5,2024-04-01,slot_9,27,N/A
Kidzsy,Kidzsy_camp_2,2024-04-15,slot_6,42,1029
BrightBlox,BrightBlox_camp_8,2024-04-17,slot_9,45,979
PlayPals,PlayPals_camp_3,2024-04-18,slot_8,52,1002
Kidzsy,Kidzsy_camp_4,2024-04-12,slot_9,40,1025
BrightBlox,BrightBlox_camp_10,2024-04-09,slot_1,33,950
BrightBlox,BrightBlox_camp_3,2024-04-28,slot_2,48,1055
ZappyToys,ZappyToys_camp_4,2024-04-12,slot_10,38,950
ToonJoy,ToonJoy_camp_2,2024-04-09,slot_7,58,1071
ToonJoy,ToonJoy_camp_2,2024-04-26,slot_4,28,995
BrightBlox,BrightBlox_camp_1,2024-04-14,slot_10,15,1020
Funables,Funables_camp_7,2024-04-17,slot_2,20,955
ToonJoy,ToonJoy_camp_8,2024-04-05,slot_2,34,1005
ToonJoy,ToonJoy_camp_5,2024-04-30,slot_7,39,1005
Kidzsy,Kidzsy_camp_8,2024-04-25,slot_2,28,995
ToonJoy,ToonJoy_camp_10,2024-04-21,slot_7,46,999
MiniMax,MiniMax_camp_1,2024-04-09,slot_4,42,1032
ToonJoy,ToonJoy_camp_2,2024-04-01,slot_6,35,987
PlayPals,PlayPals_camp_10,2024-04-29,slot_3,53,1026
BrightBlox,BrightBlox_camp_9,2024-04-25,slot_5,21,1055
Funables,Funables_camp_3,2024-04-04,slot_5,43,1021
Kidzsy,Kidzsy_camp_1,2024-04-06,slot_2,29,1030
ZappyToys,ZappyToys_camp_10,2024-04-20,slot_1,54,1025
BrightBlox,BrightBlox_camp_2,2024-04-20,slot_9,45,1022
Kidzsy,Kidzsy_camp_10,2024-04-07,slot_4,40,963
ToonJoy,ToonJoy_camp_1,2024-04-19,slot_8,39,967
ToonJoy,ToonJoy_camp_5,2024-04-28,slot_5,21,
ToonJoy,ToonJoy_camp_1,2024-04-16,slot_7,36,998
MiniMax,MiniMax_camp_1,2024-04-01,slot_6,37,1020
PlayPals,PlayPals_camp_2,2024-04-27,slot_6,27,1026
ZappyToys,ZappyToys_camp_4,2024-04-22,slot_9,20,
ZappyToys,ZappyToys_camp_10,2024-04-20,slot_10,18,989
BrightBlox,BrightBlox_camp_4,2024-04-08,slot_7,,986
PlayPals,PlayPals_camp_3,2024-04-25,slot_1,44,N/A
ZappyToys,ZappyToys_camp_3,2024-04-29,slot_9,39,1000
ToonJoy,ToonJoy_camp_3,2024-04-24,slot_5,null,1038
BrightBlox,BrightBlox_camp_2,2024-04-11,slot_2,56,991
MiniMax,MiniMax_camp_6,2024-04-15,slot_2,50,1051
BrightBlox,BrightBlox_camp_5,2024-04-06,slot_3,23,984
MiniMax,MiniMax_camp_9,2024-04-26,slot_6,32,N/A
PlayPals,PlayPals_camp_9,2024-04-27,slot_7,37,980
BrightBlox,BrightBlox_camp_5,2024-04-02,slot_5,24,1044
ToonJoy,ToonJoy_camp_2,2024-04-05,slot_2,38,1010
ZappyToys,ZappyToys_camp_4,2024-04-20,slot_3,34,959
ToonJoy,ToonJoy_camp_6,2024-04-14,slot_1,28,922
PlayPals,PlayPals_camp_3,2024-04-17,slot_6,30,984
PlayPals,PlayPals_camp_5,2024-04-25,slot_1,33,987
k1dzsy,Kidzsy_camp_9,2024-04-10,slot_2,31,987
Kidzsy,Kidzsy_camp_3,2024-04-05,slot_6,19,1002
ZappyToys,ZappyToys_camp_3,2024-04-28,slot_3,38,1043
BrightBlox,BrightBlox_camp_4,2024-04-11,slot_5,42,N/A
Funables,Funables_camp_5,2024-04-08,slot_2,33,992
Kidzsy,Kidzsy_camp_6,2024-04-09,slot_6,42,961
ZappyToys,ZappyToys_camp_7,2024-04-07,slot_6,42,
Funables,Funables_camp_7,2024-04-04,slot_3,21,
PlayPals,PlayPals_camp_9,2024-04-23,slot_1,20,1008
BrightBlox,BrightBlox_camp_3,2024-04-29,slot_1,45,959
Kidzsy,Kidzsy_camp_7,2024-04-14,slot_4,21,952
Kidzsy,Kidzsy_camp_9,2024-04-01,slot_4,45,N/A
MiniMax,MiniMax_camp_3,2024-04-11,slot_10,34,983
ToonJoy,ToonJoy_camp_5,2024-04-03,slot_1,18,965
ZappyToys,ZappyToys_camp_1,2024-04-03,slot_7,27,992
BrightBlox,BrightBlox_camp_4,2024-04-07,slot_4,28,1031
ZappyToys,ZappyToys_camp_4,2024-04-21,slot_3,30,1029
PlayPals,PlayPals_camp_5,2024-04-10,slot_9,20,1017
Funables,Funables_camp_6,2024-04-08,slot_9,29,966
MiniMax,MiniMax_camp_2,2024-04-04,slot_9,25,1038
PlayPals,PlayPals_camp_7,2024-04-23,slot_3,null,939
BrightBlox,BrightBlox_camp_10,2024-04-26,slot_10,22,1005
BrightBlox,BrightBlox_camp_7,2024-04-04,slot_5,42,1009
MiniMax,MiniMax_camp_5,2024-04-18,slot_3,42,996
ToonJoy,ToonJoy_camp_2,2024-04-09,slot_6,23,991
PlayPals,PlayPals_camp_9,2024-04-29,slot_6,57,972
Funables,Funables_camp_2,2024-04-23,slot_4,57,997
PlayPals,PlayPals_camp_1,2024-04-08,slot_2,29,1064
ToonJoy,ToonJoy_camp_6,2024-04-11,slot_4,55,936
MiniMax,MiniMax_camp_6,2024-04-29,slot_6,45,991
PlayPals,PlayPals_camp_4,2024-04-13,slot_6,28,N/A
Funables,Funables_camp_6,2024-04-27,slot_6,45,1020
ToonJoy,ToonJoy_camp_2,2024-04-11,slot_5,42,1002
MiniMax,MiniMax_camp_9,2024-04-26,slot_1,47,987
BrightBlox,BrightBlox_camp_1,2024-04-01,slot_5,17,1027
Kidzsy,Kidzsy_camp_7,2024-04-01,slot_5,34,1095
Funables,Funables_camp_2,2024-04-24,slot_5,22,1044
BrightBlox,BrightBlox_camp_7,2024-04-14,slot_10,28,
ToonJoy,ToonJoy_camp_2,2024-04-24,slot_8,38,N/A
ToonJoy,ToonJoy_camp_3,2024-04-04,slot_7,50,1022
ZappyToys,ZappyToys_camp_2,2024-04-20,slot_10,54,1040
PlayPals,PlayPals_camp_9,2024-04-10,slot_7,41,992
Kidzsy,Kidzsy_camp_2,2024-04-11,slot_9,40,1001
Kidzsy,Kidzsy_camp_2,2024-04-16,slot_8,18,947
PlayPals,PlayPals_camp_9,2024-04-03,slot_3,29,1003
ToonJoy,ToonJoy_camp_9,2024-04-10,slot_8,31,976
ToonJoy,ToonJoy_camp_10,2024-04-28,slot_8,37,969
PlayPals,PlayPals_camp_10,2024-04-04,slot_3,53,1008
PlayPals,PlayPals_camp_1,2024-04-09,slot_1,38,1009
ZappyToys,ZappyToys_camp_5,2024-04-02,slot_8,24,1018
ZappyToys,ZappyToys_camp_5,2024-04-05,slot_3,32,991
ZappyToys,ZappyToys_camp_3,2024-04-22,slot_2,32,990
ToonJoy,ToonJoy_camp_8,2024-04-19,slot_10,33,988
MiniMax,MiniMax_camp_8,2024-04-05,slot_9,38,1026
Funables,Funables_camp_4,2024-04-27,slot_1,50,982
PlayPals,PlayPals_camp_5,2024-04-16,slot_10,51,1097
BrightBlox,BrightBlox_camp_10,2024-04-18,slot_7,45,N/A
ToonJoy,ToonJoy_camp_3,2024-04-25,slot_1,30,996
Funables,Funables_camp_1,2024-04-01,slot_9,36,985
PlayPals,PlayPals_camp_8,2024-04-07,slot_3,62,979
PlayPals,PlayPals_camp_3,2024-04-28,slot_10,50,1042
PlayPals,PlayPals_camp_6,2024-04-08,slot_9,39,972
MiniMax,MiniMax_camp_6,2024-04-08,slot_4,48,1039
PlayPals,PlayPals_camp_6,2024-04-01,slot_10,22,1018
Funables,Funables_camp_2,2024-04-03,slot_8,56,971
Funables,Funables_camp_8,2024-04-28,slot_8,39,N/A
Funables,Funables_camp_10,2024-04-18,slot_8,43,971
ZappyToys,ZappyToys_camp_4,2024-04-22,slot_3,24,994
BrightBlox,BrightBlox_camp_2,2024-04-04,slot_5,41,1012
PlayPals,PlayPals_camp_7,2024-04-05,slot_6,23,1018
MiniMax,MiniMax_camp_7,2024-04-04,slot_9,40,981
ZappyToys,ZappyToys_camp_6,2024-04-07,slot_9,34,980
MiniMax,MiniMax_camp_4,2024-04-07,slot_4,56,1017
ToonJoy,ToonJoy_camp_8,2024-04-08,slot_7,50,999
Kidzsy,Kidzsy_camp_1,2024-04-09,slot_5,31,910
Funables,Funables_camp_8,2024-04-16,slot_9,25,1009
Kidzsy,Kidzsy_camp_8,2024-04-03,slot_8,30,1013
ZappyToys,ZappyToys_camp_8,2024-04-18,slot_10,40,949
Kidzsy,Kidzsy_camp_3,2024-04-25,slot_7,36,1001
Kidzsy,Kidzsy_camp_1,2024-04-07,slot_10,,1003
ToonJoy,ToonJoy_camp_2,2024-04-14,slot_5,20,975
ZappyToys,ZappyToys_camp_3,2024-04-02,slot_5,52,968
pl@yp@ls,PlayPals_camp_8,01/04/2024,slot_9,51,995
ToonJoy,ToonJoy_camp_6,2024-04-28,slot_9,28,990
MiniMax,MiniMax_camp_6,2024-04-28,slot_4,27,990
Kidzsy,Kidzsy_camp_10,2024-04-26,slot_9,38,922
MiniMax,MiniMax_camp_1,2024-04-04,slot_3,29,1038
ZappyToys,ZappyToys_camp_8,2024-04-23,slot_4,42,1052
Funables,Funables_camp_1,2024-04-03,slot_7,23,1021
BrightBlox,BrightBlox_camp_9,2024-04-23,slot_4,,997
ZappyToys,ZappyToys_camp_4,2024-04-29,slot_4,47,1024
ToonJoy,ToonJoy_camp_10,2024-04-28,slot_5,43,938
Funables,Funables_camp_6,2024-04-27,slot_3,44,978
br1ghtblox,BrightBlox_camp_1,2024-04-27,slot_10,,988
PlayPals,PlayPals_camp_3,2024-04-04,slot_7,30,949
MiniMax,MiniMax_camp_10,2024-04-29,slot_4,46,962
ZappyToys,ZappyToys_camp_1,2024-04-22,slot_10,54,1038
k1dzsy,Kidzsy_camp_8,2024-04-19,slot_6,55,1034
MiniMax,MiniMax_camp_1,2024-04-29,slot_3,43,962
Kidzsy,Kidzsy_camp_10,2024-04-29,slot_6,35,1021
ToonJoy,ToonJoy_camp_9,2024-04-05,slot_10,21,1011
PlayPals,PlayPals_camp_4,2024-04-30,slot_4,21,986
PlayPals,PlayPals_camp_1,2024-04-05,slot_6,34,1005
Funables,Funables_camp_3,2024-04-09,slot_9,41,958
PlayPals,PlayPals_camp_4,2024-04-08,slot_7,35,1039
Kidzsy,Kidzsy_camp_9,2024-04-15,slot_9,31,996
MiniMax,MiniMax_camp_3,2024-04-19,slot_7,37,977
BrightBlox,BrightBlox_camp_8,2024-04-29,slot_4,42,991
PlayPals,PlayPals_camp_10,2024-04-27,slot_4,30,1004
ZappyToys,ZappyToys_camp_9,2024-04-17,slot_4,31,1012
Kidzsy,Kidzsy_camp_3,2024-04-09,slot_8,23,1028
ToonJoy,ToonJoy_camp_3,2024-04-18,slot_7,45,1016
ToonJoy,ToonJoy_camp_8,2024-04-14,slot_4,37,996
ZappyToys,ZappyToys_camp_6,2024-04-02,slot_6,39,1009
ToonJoy,ToonJoy_camp_2,2024-04-29,slot_2,36,1013
Funables,Funables_camp_5,2024-04-13,slot_4,null,1023
PlayPals,PlayPals_camp_7,2024-04-18,slot_6,43,1020
ZappyToys,ZappyToys_camp_8,2024-04-03,slot_2,31,996
BrightBlox,BrightBlox_camp_7,24/04/2024,slot_4,36,989
Funables,Funables_camp_1,2024-04-13,slot_2,29,993
Funables,Funables_camp_6,2024-04-01,slot_8,28,1025
Kidzsy,Kidzsy_camp_10,2024-04-04,slot_6,33,1000
MiniMax,MiniMax_camp_3,2024-04-29,slot_10,31,1015
BrightBlox,BrightBlox_camp_8,2024-04-08,slot_1,35,998
Funables,Funables_camp_3,2024-04-30,slot_4,23,924
ToonJoy,ToonJoy_camp_8,2024-04-02,slot_10,44,1003
ToonJoy,ToonJoy_camp_7,2024-04-24,slot_3,42,998
MiniMax,MiniMax_camp_6,2024-04-12,slot_7,30,1031
Kidzsy,Kidzsy_camp_4,2024-04-17,slot_1,44,989
BrightBlox,BrightBlox_camp_9,2024-04-16,slot_2,22,1036
ToonJoy,ToonJoy_camp_5,2024-04-04,slot_10,33,993
PlayPals,PlayPals_camp_6,2024-04-26,slot_2,52,1019
Funables,Funables_camp_5,2024-04-09,slot_6,18,1005
Funables,Funables_camp_5,2024-04-15,slot_9,27,982
PlayPals,PlayPals_camp_2,2024-04-14,slot_3,36,1024
z@ppytoys,ZappyToys_camp_8,2024-04-07,slot_8,38,N/A
MiniMax,MiniMax_camp_6,2024-04-11,slot_1,31,1020
PlayPals,PlayPals_camp_7,2024-04-04,slot_3,44,1020
ToonJoy,ToonJoy_camp_3,2024-04-04,slot_3,34,1043
Kidzsy,Kidzsy_camp_5,2024-04-16,slot_8,38,
ToonJoy,ToonJoy_camp_5,2024-04-07,slot_5,28,N/A
PlayPals,PlayPals_camp_1,2024-04-04,slot_8,35,1027
MiniMax,MiniMax_camp_10,2024-04-07,slot_9,36,1030
ToonJoy,ToonJoy_camp_9,2024-04-01,slot_9,32,
MiniMax,MiniMax_camp_1,2024-04-21,slot_4,24,1048
ZappyToys,ZappyToys_camp_4,2024-04-09,slot_9,31,997
Kidzsy,Kidzsy_camp_10,2024-04-23,slot_4,45,1022
PlayPals,PlayPals_camp_3,2024-04-12,slot_4,35,933
PlayPals,PlayPals_camp_2,2024-04-26,slot_10,50,984
BrightBlox,BrightBlox_camp_7,2024-04-08,slot_9,20,985
Funables,Funables_camp_2,2024-04-10,slot_1,43,1057
PlayPals,PlayPals_camp_8,2024-04-24,slot_6,57,1017
Funables,Funables_camp_2,2024-04-04,slot_6,61,1023
MiniMax,MiniMax_camp_10,2024-04-14,slot_2,31,1019
ToonJoy,ToonJoy_camp_10,2024-04-24,slot_7,50,1021
ToonJoy,ToonJoy_camp_1,2024-04-08,slot_4,16,1002
Kidzsy,Kidzsy_camp_5,2024-04-01,slot_10,40,978
MiniMax,MiniMax_camp_10,2024-04-06,slot_10,33,984
BrightBlox,BrightBlox_camp_7,2024-04-24,slot_7,38,1054
Funables,Funables_camp_8,2024-04-19,slot_4,53,1027
ToonJoy,ToonJoy_camp_5,2024-04-24,slot_8,52,995
ToonJoy,ToonJoy_camp_9,2024-04-02,slot_5,24,947
Kidzsy,Kidzsy_camp_10,2024-04-07,slot_8,40,971
MiniMax,MiniMax_camp_8,2024-04-24,slot_1,36,
MiniMax,MiniMax_camp_5,2024-04-24,slot_3,35,1021
BrightBlox,BrightBlox_camp_3,2024-04-05,slot_4,45,1028
MiniMax,MiniMax_camp_9,2024-04-04,slot_2,42,1019
Funables,Funables_camp_6,2024-04-16,slot_5,34,970
ZappyToys,ZappyToys_camp_3,2024-04-15,slot_8,34,998
PlayPals,PlayPals_camp_6,2024-04-10,slot_8,29,998
Funables,Funables_camp_1,2024-04-13,slot_10,41,939
ZappyToys,ZappyToys_camp_5,2024-04-30,slot_1,38,965
Funables,Funables_camp_7,2024-04-12,slot_4,41,1050
BrightBlox,BrightBlox_camp_2,2024-04-28,slot_2,34,1005
ToonJoy,ToonJoy_camp_2,2024-04-08,slot_3,25,982
Kidzsy,Kidzsy_camp_9,2024-04-26,slot_4,65,1014
MiniMax,MiniMax_camp_1,2024-04-01,slot_8,32,942
Funables,Funables_camp_1,2024-04-02,slot_2,35,1070
ZappyToys,ZappyToys_camp_5,2024-04-11,slot_3,52,1007
ZappyToys,ZappyToys_camp_1,2024-04-01,slot_7,31,1048
Kidzsy,Kidzsy_camp_7,2024-04-20,slot_7,42,960
MiniMax,MiniMax_camp_8,2024-04-19,slot_3,31,984
Funables,Funables_camp_3,2024-04-27,slot_9,46,1012
PlayPals,PlayPals_camp_6,2024-04-20,slot_1,40,927
PlayPals,PlayPals_camp_3,2024-04-03,slot_6,19,1041
MiniMax,MiniMax_camp_6,2024-04-03,slot_4,37,1004
ZappyToys,ZappyToys_camp_10,2024-04-14,slot_1,27,1041
PlayPals,PlayPals_camp_6,2024-04-25,slot_2,46,994
Kidzsy,Kidzsy_camp_6,2024-04-03,slot_3,43,1010
ToonJoy,ToonJoy_camp_10,2024-04-29,slot_7,27,1017
BrightBlox,BrightBlox_camp_1,2024-04-25,slot_4,null,1005
PlayPals,PlayPals_camp_10,2024-04-13,slot_10,32,1023
BrightBlox,BrightBlox_camp_2,2024-04-16,slot_3,49,972
BrightBlox,BrightBlox_camp_6,2024-04-01,slot_7,34,1003
Funables,Funables_camp_10,2024-04-08,slot_4,20,
BrightBlox,BrightBlox_camp_7,2024-04-24,slot_3,36,964
Funables,Funables_camp_4,2024-04-04,slot_3,21,983
Kidzsy,Kidzsy_camp_10,2024-04-26,slot_3,23,956
ToonJoy,ToonJoy_camp_5,2024-04-25,slot_8,40,979
Kidzsy,Kidzsy_camp_10,2024-04-11,slot_9,33,985
MiniMax,MiniMax_camp_7,2024-04-14,slot_10,20,938
MiniMax,MiniMax_camp_7,2024-04-23,slot_8,58,1045
ZappyToys,ZappyToys_camp_2,2024-04-12,slot_4,26,1062
BrightBlox,BrightBlox_camp_2,2024-04-09,slot_4,46,1019
ToonJoy,ToonJoy_camp_8,2024-04-21,slot_2,46,986
Kidzsy,Kidzsy_camp_10,2024-04-05,slot_2,null,960
PlayPals,PlayPals_camp_4,2024-04-01,slot_7,24,1023
ToonJoy,ToonJoy_camp_1,2024-04-23,slot_9,27,981
Funables,Funables_camp_4,2024-04-01,slot_2,30,1022
PlayPals,PlayPals_camp_3,2024-04-17,slot_1,29,995
ZappyToys,ZappyToys_camp_1,2024-04-12,slot_9,43,1022
PlayPals,PlayPals_camp_4,2024-04-09,slot_7,31,1020
Kidzsy,Kidzsy_camp_3,2024-04-19,slot_10,50,990
Funables,Funables_camp_8,05/04/2024,slot_10,51,1014
Kidzsy,Kidzsy_camp_8,2024-04-30,slot_9,38,972
Kidzsy,Kidzsy_camp_1,2024-04-06,slot_10,28,954
BrightBlox,BrightBlox_camp_7,2024-04-17,slot_9,24,992
ToonJoy,ToonJoy_camp_9,2024-04-29,slot_8,39,1007
BrightBlox,BrightBlox_camp_3,2024-04-02,slot_10,24,975
ToonJoy,ToonJoy_camp_5,2024-04-05,slot_6,37,1032
PlayPals,PlayPals_camp_1,2024-04-30,slot_6,20,976
ToonJoy,ToonJoy_camp_10,2024-04-12,slot_7,29,1008
PlayPals,PlayPals_camp_6,2024-04-29,slot_6,49,1018
ZappyToys,ZappyToys_camp_5,2024-04-19,slot_3,23,956
PlayPals,PlayPals_camp_8,2024-04-16,slot_9,45,1016
ZappyToys,ZappyToys_camp_8,2024-04-22,slot_9,31,985
ZappyToys,ZappyToys_camp_10,2024-04-16,slot_5,44,1063
BrightBlox,BrightBlox_camp_5,2024-04-25,slot_5,38,1007
ToonJoy,ToonJoy_camp_2,2024-04-18,slot_7,27,1017
BrightBlox,BrightBlox_camp_9,2024-04-15,slot_2,42,977
Kidzsy,Kidzsy_camp_9,2024-04-09,slot_2,34,1003
BrightBlox,BrightBlox_camp_8,2024-04-19,slot_3,36,1028
ToonJoy,ToonJoy_camp_4,2024-04-01,slot_5,26,1028
ZappyToys,ZappyToys_camp_10,2024-04-04,slot_4,43,992
ZappyToys,ZappyToys_camp_10,2024-04-07,slot_10,30,994
MiniMax,MiniMax_camp_10,2024-04-05,slot_2,29,1007
Kidzsy,Kidzsy_camp_10,2024-04-03,slot_8,31,1021
BrightBlox,BrightBlox_camp_4,2024-04-06,slot_4,25,1010
MiniMax,MiniMax_camp_7,2024-04-19,slot_7,44,
Funables,Funables_camp_8,2024-04-11,slot_5,45,1038
ZappyToys,ZappyToys_camp_2,2024-04-28,slot_5,43,1052
Funables,Funables_camp_6,2024-04-03,slot_10,41,1010
MiniMax,MiniMax_camp_5,2024-04-21,slot_8,22,934
BrightBlox,BrightBlox_camp_2,2024-04-09,slot_7,43,1053
Funables,Funables_camp_3,2024-04-17,slot_4,45,1007
MiniMax,MiniMax_camp_5,2024-04-12,slot_4,49,1028
PlayPals,PlayPals_camp_9,2024-04-25,slot_9,42,1047
PlayPals,PlayPals_camp_9,2024-04-19,slot_7,20,1020
MiniMax,MiniMax_camp_10,2024-04-21,slot_4,11,1003
MiniMax,MiniMax_camp_2,2024-04-28,slot_7,40,973
ZappyToys,ZappyToys_camp_1,2024-04-17,slot_1,42,957
ToonJoy,ToonJoy_camp_7,2024-04-21,slot_10,14,995
ZappyToys,ZappyToys_camp_1,2024-04-19,slot_3,32,1027
Kidzsy,Kidzsy_camp_3,2024-04-25,slot_2,26,1031
PlayPals,PlayPals_camp_8,2024-04-28,slot_8,16,976
ZappyToys,ZappyToys_camp_7,2024-04-01,slot_4,30,1023
BrightBlox,BrightBlox_camp_5,2024-04-16,slot_1,24,932
ZappyToys,ZappyToys_camp_9,2024-04-30,slot_3,24,996
Kidzsy,Kidzsy_camp_6,2024-04-18,slot_1,46,1020
Funables,Funables_camp_8,2024-04-10,slot_5,26,959
ZappyToys,ZappyToys_camp_8,2024-04-30,slot_3,13,975
ToonJoy,ToonJoy_camp_1,2024-04-12,slot_7,33,1006
ToonJoy,ToonJoy_camp_6,2024-04-12,slot_6,31,997
ToonJoy,ToonJoy_camp_2,2024-04-08,slot_2,27,1057
Funables,Funables_camp_7,2024-04-24,slot_3,41,988
BrightBlox,BrightBlox_camp_1,2024-04-06,slot_6,22,981
ToonJoy,ToonJoy_camp_10,2024-04-19,slot_9,24,1062
BrightBlox,BrightBlox_camp_3,2024-04-27,slot_8,26,963
BrightBlox,BrightBlox_camp_2,2024-04-06,slot_1,23,942
Kidzsy,Kidzsy_camp_6,2024-04-16,slot_2,31,941
MiniMax,MiniMax_camp_10,2024-04-28,slot_9,19,1012
Funables,Funables_camp_8,2024-04-08,slot_6,42,1033
ToonJoy,ToonJoy_camp_1,2024-04-30,slot_2,null,1062
ToonJoy,ToonJoy_camp_6,2024-04-04,slot_9,null,1014
Funables,Funables_camp_9,2024-04-22,slot_10,55,975
ZappyToys,ZappyToys_camp_8,2024-04-28,slot_3,32,1016
PlayPals,PlayPals_camp_7,2024-04-08,slot_10,33,992
PlayPals,PlayPals_camp_6,2024-04-12,slot_4,38,1030
ZappyToys,ZappyToys_camp_10,2024-04-13,slot_10,40,1010
Kidzsy,Kidzsy_camp_2,2024-04-02,slot_5,20,N/A
Funables,Funables_camp_5,2024-04-29,slot_8,49,1034
Kidzsy,Kidzsy_camp_1,2024-04-30,slot_7,28,992
PlayPals,PlayPals_camp_7,2024-04-22,slot_6,43,1037
Kidzsy,Kidzsy_camp_5,2024-04-24,slot_4,34,998
Funables,Funables_camp_7,2024-04-27,slot_5,37,1017
Kidzsy,Kidzsy_camp_4,2024-04-17,slot_10,35,984
ZappyToys,ZappyToys_camp_10,2024-04-06,slot_7,27,954
PlayPals,PlayPals_camp_3,2024-04-01,slot_4,36,1045
ZappyToys,ZappyToys_camp_8,23/04/2024,slot_10,47,942
ToonJoy,ToonJoy_camp_3,2024-04-16,slot_4,33,1008
Funables,Funables_camp_9,2024-04-30,slot_1,,1013
